,creationDate,isFresh,isRotten,isRtUrl,isTop,reviewUrl,quote,reviewId,scoreSentiment,critic.name,critic.criticPictureUrl,critic.vanity,publication.id,publication.name,scoreOri
328,"Jun 19, 2019",True,False,False,False,https://parade.com/893176/npond/familiar-toys-come-to-fork-in-the-road-in-fabulous-fanciful-toy-story-4/,"Meta, existential Disney-Pixar cleverness about lost toys that find their purpose, bittersweet partings, happy reunions and how--as the old saying goes-one person's trash can, indeed, become someone else's treasure.",2598394,POSITIVE,Neil Pond,http://resizing.flixster.com/9HQ45-qIN7qeKIKv1P1ZvkrwJbI=/128x128/v1.YzsyODI3O2c7MTkxNzA7MjA0ODsxNTA7MTUw,neil-pond,2603,Parade Magazine,4/5
329,"Jun 19, 2019",True,False,False,False,https://www.flickfilosopher.com/2019/06/toy-story-4-movie-review-recycled-playthings-again.html,"The series' saving grace is that, with humor and heart so beautifully wise and stunningly rendered (CGI pun intended), even as returns diminish, a new chapter is still warm and smartly entertaining.",2598391,POSITIVE,MaryAnn Johanson,http://resizing.flixster.com/ONvHWS6YtsSWzdxd1UnGLxOK-pM=/128x128/v1.YzszNzk2O2o7MTkxNzA7MjA0ODs1MDA7NTAw,maryann-johanson,188,Flick Filosopher,3.5/5
330,"Jun 18, 2019",True,False,False,False,https://www.theepochtimes.com/toy-story-4-these-toys-really-r-us_2963911.html,"It's highly refreshing to see that the toys are ensconced in their rightful, traditional, existential capacity of enhancing children's imaginations. Nary a cellphone in sight.",2598334,POSITIVE,Mark Jackson,http://resizing.flixster.com/NcQhruN6Sw0Rvg112EdTfQwbd9Q=/128x128/v1.YzsyOTA3O2c7MTkxNzA7MjA0ODsxNTA7MTUw,mark-jackson,2771,Epoch Times,4/5
331,"Jun 18, 2019",True,False,False,True,https://www.washingtonpost.com/goingoutguide/movies/in-a-summer-of-stupid-sequels-toy-story-4-is-a-visually-dazzling-delight/2019/06/18/13bcbbf8-8d3f-11e9-8f69-a2795fca3343_story.html,"As an ode to spunk, ingenuity, teamwork, storytelling and animation artistry, ""Toy Story 4"" fires on every spirited cylinder.",2598330,POSITIVE,Ann Hornaday,http://resizing.flixster.com/K8SzMoqA6jS2o6zonufLnSBuX-w=/128x128/v1.YzsyNTg1O2c7MTkxNzA7MjA0ODsxNTA7MTUw,ann-hornaday,474,Washington Post,4/4
332,"Jun 18, 2019",True,False,False,False,https://www.commonsensemedia.org/movie-reviews/toy-story-4,"Big-hearted, touching finale to Pixar's legendary franchise.",2598289,POSITIVE,Sandie Angulo Chen,http://resizing.flixster.com/cZe8e7sRxYwaiBTM1XbHszzUo0w=/128x128/v1.YzsyOTMzO2o7MTkxNzA7MjA0ODszNTA7MzUw,sandie-angulo-chen,1682,Common Sense Media,4/5
333,"Jun 18, 2019",True,False,False,False,https://www.rte.ie/entertainment/movie-reviews/2019/0618/1055954-toy-story-4-the-toys-are-back-with-an-emotional-bang/,"There was arguably no need to make a fourth Toy Story film, but this outing is undeniably funny and heartfelt and will give you all the warm and fuzzies that only Toy Story can.",2598207,POSITIVE,Sinead Brennan,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,sinead-brennan,1149,RTÉ (Ireland),4.5/5
334,"Jun 18, 2019",False,True,False,False,http://www.everymoviehasalesson.com/blog/2019/6/movie-review-toy-story-4,"Despite the immense talent, the traits and choices lack being truly worthwhile.",2598205,NEGATIVE,Don Shanahan,http://resizing.flixster.com/sf9VTg7Rp3yopwVPj384OdU_kdY=/128x128/v1.YzszMDc5O2o7MTkxNzA7MjA0ODszMDA7MzAw,don-shanahan,3147,Every Movie Has a Lesson,2/5
335,"Jun 18, 2019",True,False,False,False,https://www.popdust.com/toy-story-4-movie-review-2638868658.html,"We're four levels deep into Toy Story now, so we know all the fun comes with deep personal reflection, and that's why these films resonate well into adulthood.",2598199,POSITIVE,Fred Topel,http://resizing.flixster.com/V-tZnyKzulKek24wnMNGDAn-8Rk=/128x128/v1.YzsyNDk0O2c7MTkxNzA7MjA0ODsxNTI7MTY4,fred-topel,3197,Popdust,
336,"Jun 18, 2019",True,False,False,False,https://io9.gizmodo.com/toy-story-4-is-a-heartwarming-boundary-pushing-additio-1835436414,"It's an exciting, surprising, incredibly funny film that's just as poignant and heartfelt as you'd expect from this franchise.",2598164,POSITIVE,Germain Lussier,http://resizing.flixster.com/zuQMKQ-iHGLxGEc17D8zm-7lzdg=/128x128/v1.YzsyODYwO2c7MTkxNzA7MjA0ODsxNTA7MTUw,germain-lussier,2195,io9.com,
337,"Jun 18, 2019",True,False,False,False,https://uproxx.com/movies/toy-story-4-review/,An extremely enjoyable combination of earnest humanism and newly-sentient toys yearning for the sweet release of death.,2598157,POSITIVE,Vincent Mancini,http://resizing.flixster.com/htrvqTje-kCqAPuBa5WxZQBwLVk=/128x128/v1.YzsyNzk4O2c7MTkxNzA7MjA0ODsxNTA7MTUw,vincent-mancini,2467,FilmDrunk,A-
338,"Jun 18, 2019",True,False,False,True,https://moviemom.com/toy-story-4/,"You know you're not going to get out of a Pixar movie without tears, because we care about these characters and we care about the way they care about and for each other.",2598155,POSITIVE,Nell Minow,http://resizing.flixster.com/VnQ99r4FgzeOESwU_QBuG4OHWoY=/38x48/v1.YzsxNTc5O2c7MTkxNzA7MjA0ODszODs0OA,nell-minow,300,Movie Mom,A-
339,"Jun 18, 2019",True,False,False,False,https://www.cleveland.com/entertainment/2019/06/toy-story-4-buzz-woody-and-new-friend-forky-hit-the-road-for-a-whimsical-adventure-review.html,"Toy Story 4 is not as great as the original two, or as moving as the third installment, but it's a sweet summer movie that honors the innocent, creative spirit of childhood.",2598149,POSITIVE,Laura DeMarco,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,laura-demarco,2115,Cleveland Plain Dealer,B+
340,"Jun 18, 2019",False,True,False,False,https://www.nationalreview.com/2019/06/movie-review-toy-story-4-franchise-shows-age/,"Despite the film's quick pace and breezy good nature, the overall effect is mediocre, and Toy Story 4 is easily the weakest effort in the series so far.",2598145,NEGATIVE,Kyle Smith,http://resizing.flixster.com/JU2bnTE2o3XVz_8EOvd8J_fnruc=/38x41/v1.YzsxNzQ0O2o7MTkxNzA7MjA0ODszODs0MQ,kyle-smith,995,National Review,
341,"Jun 18, 2019",True,False,False,True,https://www.seattletimes.com/entertainment/movies/toy-story-4-review-new-characters-join-pixar-gang-for-another-magical-adventure/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_movies,"Did we really need another ""Toy Story"" movie? Turns out we did.",2598092,POSITIVE,Moira MacDonald,http://resizing.flixster.com/eCDX9wtAatguh4_5VLUPyAkqK1o=/38x52/v1.YzsxNjE4O2c7MTkxNzA7MjA0ODszODs1Mg,moira-macdonald,505,Seattle Times,3.5/4
342,"Jun 18, 2019",True,False,False,True,https://datebook.sfchronicle.com/movies-tv/review-toy-story-4-a-touching-tale-of-pure-hearted-beings-in-constant-peril,"""Toy Story 4"" is genuinely gripping for most of the way, with just a couple of minor dips. But it arrives at a lovely place, with an embrace of life in all its danger and uncertainty.",2598088,POSITIVE,Mick LaSalle,http://resizing.flixster.com/DehoNYX7ACaM0_vObyRmqHlbpoI=/38x45/v1.YzsxNjUwO2c7MTkxNzA7MjA0ODszODs0NQ,mick-lasalle,402,San Francisco Chronicle,3/4
343,"Jun 18, 2019",True,False,False,False,https://www.culturewhisper.com/r/kids/toy_story_4_film_pixar_tom_hanks/12627,"What transpires is a complex, wisened contemplation of a simple existence lived for a greater purpose - Pixar's most soulful film in years.",2598087,POSITIVE,Ella Kemp,http://resizing.flixster.com/C2vxc7Jn_wPUAt1jZAKFhQDVVG0=/128x128/v1.YzsyOTc0O2o7MTkxNzA7MjA0ODs0MDA7NDAw,ella-kemp,3081,Culture Whisper,5/5
344,"Jun 18, 2019",True,False,False,False,https://thejamreport.com/2019/06/18/review-toy-story-4-is-a-worthy-addition-to-pixars-golden-franchise/,"Against the long-presumed insurmountable odds, 'Toy Story 4' proves the fourth time can still be the charm. How foolish we were to ever doubt Pixar.",2598084,POSITIVE,Doug Jamieson,http://resizing.flixster.com/id6B9gT22QGrH1KDUFeTC-jy2aU=/128x128/v1.YzszMTMzO2o7MTkxNzA7MjA0ODszMDA7MzAw,doug-jamieson,3187,The Jam Report,4.5/5
345,"Jun 17, 2019",True,False,False,False,https://www.thefilmpie.com/index.php/review/4766-review-toy-story-4,"If you're looking for a reason to smile, Toy Story 4 will provide.",2598025,POSITIVE,Matthew Toomey,http://resizing.flixster.com/x675pZFyoY-FMx8yRsX3rtw9LtY=/38x42/v1.YzsyMjU4O2o7MTkxNzA7MjA0ODszODs0Mg,matthew-toomey,2397,ABC Radio (Australia),A
346,"Jun 17, 2019",True,False,False,False,https://blackgirlnerds.com/review-toy-story-4-needs-an-update-and-is-too-reminiscent-of-walt-disney-and-his-original-animations/,"'Toy Story 4' seems aimed at those of us who grew up with the franchise that first graced silver screens twenty-four years ago. However, it also re-opens the story for an entirely new generation.",2597970,POSITIVE,Utibe Gautt Ate,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,utibe-gautt-ate,2810,Black Girl Nerds,3.5/5
347,"Jun 17, 2019",True,False,False,False,https://www.heraldscotland.com/news/17710006.toy-story-4-first-review-from-edinburgh-international-film-festival/,"The big laughs are slow to arrive but they do make an appearance, and the joke spread spans all the ages, with lots of Easter eggs for the most dedicated fans.",2597969,POSITIVE,Alison Rowat,http://resizing.flixster.com/lN_hcIrxjrDA9PjraM1hQnAkcZ8=/128x128/v1.YzsyOTE2O2o7MTkxNzA7MjA0ODszNTA7MzUw,alison-rowat,2972,The Herald (Scotland),4/5
348,"Jun 17, 2019",True,False,False,False,https://culturevulture.net/film/toy-story-4-2019/,Toy Story 4 is Pixar firing on all cylinders - it's a whole lot of fun and a whole lot of heart. It (potentially) wraps up the franchise in a nice bow and gives our old friends the final character arcs they so deserve.,2597948,POSITIVE,Brent Goldman,http://resizing.flixster.com/EJBa0envjSNC_KZ5ryupRjjEwKg=/128x128/v1.YzszNTE2O2o7MTkxNzA7MjA0ODszMDA7MzAw,brent-goldman,108,culturevulture.net,
349,"Jun 17, 2019",True,False,False,True,https://www.metro.news/film-reviews-toy-story-4/1603468/,Pixar is notorious for reducing parents to puddles. Its movies are built from the pain of loss all explored here with tremendous sophistication.,2597938,POSITIVE,Larushka Ivan-Zadeh,http://resizing.flixster.com/DzhpXC0fh78VdNA3mcNrNdjrgo8=/128x128/v1.YzszMjU2O2o7MTkxNzA7MjA0ODszMDA7MzAw,larushka-ivan-zadeh,2065,Metro Newspaper (UK),5/5
350,"Jun 17, 2019",True,False,False,False,https://www.pastemagazine.com/articles/2019/06/toy-story-4-review.html,"This franchise is so generous, and so obviously precious to those who work on it, that we shouldn't have doubted. This one more than justifies its existence. I'm ready for four more.",2597931,POSITIVE,Will Leitch,http://resizing.flixster.com/_3EUOb3tXzobvxK9NWMzq6tRuoo=/128x128/v1.YzsyNjM4O2c7MTkxNzA7MjA0ODsxNTA7MTUw,will-leitch,2039,Paste Magazine,A-
351,"Jun 17, 2019",True,False,False,True,https://www.indiewire.com/2019/06/toy-story-4-review-pixar-forky-1202149689/,Forky alone is enough to elevate this potential cash-grab into the beautiful and hilarious coda that its long-running series needed to be truly complete.,2597887,POSITIVE,David Ehrlich,http://resizing.flixster.com/dS5wZ70RStBsKIyy39e-U00xu38=/128x128/v1.YzsyNjk4O2c7MTkxNzA7MjA0ODsxNTA7MTUw,david-ehrlich,226,indieWire,B+
352,"Jun 17, 2019",True,False,False,False,http://www.shadowsonthewall.co.uk/19/toystory.htm,"More of a straightforward action comedy than the previous film, this is a delightful combination of engaging characters, spectacular animation and riotously hilarious storytelling.",2597880,POSITIVE,Rich Cline,http://resizing.flixster.com/S8EHVeXrcthUoLdT7whJ32xK6lg=/128x128/v1.YzszODk2O2o7MTkxNzA7MjA0ODs5NTQ7OTQ4,rich-cline,929,Shadows on the Wall,4/5
353,"Jun 17, 2019",True,False,False,False,http://www.sfweekly.com/film/toy-story-4-all/,"Though Toy Story 4 is as funny and action-packed and as effective a tearjerker as is to be expected from this series, what's truly remarkable is Bo's evolution.",2597857,POSITIVE,Sherilyn Connelly,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,sherilyn-connelly,2519,SF Weekly,
354,"Jun 17, 2019",True,False,False,False,https://cinemania.20minutos.es/peliculas/toy-story-4/critica/,Although one is sure that Toy Story 4 is not necessary... it turns out that Toy Story 4 is good. [Full review in Spanish],2597844,POSITIVE,Yago García,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,yago-garcia,2689,Cinemanía (Spain),3.5/5
355,"Jun 17, 2019",True,False,False,False,http://www.larsenonfilm.com/toy-story-4,"Depending on which eye is looking at you, Forky is either adorable or horrifying.",2597810,POSITIVE,Josh Larsen,http://resizing.flixster.com/3DD_cMo_MqRvO0p-IydR1Q-tBC4=/128x128/v1.YzszMTIzO2o7MTkxNzA7MjA0ODsyOTY7Mjgz,josh-larsen,1959,LarsenOnFilm,3/4
356,"Jun 17, 2019",True,False,False,False,https://www.theskinny.co.uk/film/new-releases/toy-story-4,"It feels ridiculous that a film about the secret lives of toys could teach us so much about the dynamics of love, materialism, and psychological development, but here we have it.",2597802,POSITIVE,Joseph Walsh,http://resizing.flixster.com/v4lOX5ZCY1de_xEsEtK0rrf7BNg=/128x128/v1.YzsyNjg5O2c7MTkxNzA7MjA0ODsxNTA7MTUw,joseph-walsh-14333,2316,The Skinny,4/5
357,"Jun 17, 2019",True,False,False,False,https://www.scmp.com/lifestyle/entertainment/article/3014861/toy-story-4-film-review-woody-and-friends-return-pixars,"Balancing action, comedy and misty-eyed emotion, this is yet another dazzling showcase of animation from the Pixar stable.",2597801,POSITIVE,James Mottram,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,james-mottram,2753,South China Morning Post,4.5/5
358,"Jun 17, 2019",True,False,False,False,https://www.hollywoodnews.com/2019/06/17/pixar-has-done-it-again-with-toy-story-4/,"You've still got a friend in them. Pixar has beaten the odds with ""Toy Story 4,"" finding a moving and wholly unexpected way to continue Woody and company's adventures.",2597786,POSITIVE,Joey Magidson,http://resizing.flixster.com/EPGmG_vfA9H-ryOdnmwFLmxPpWg=/128x128/v1.YzszMTA2O2o7MTkxNzA7MjA0ODszMDA7MzAw,joey-magidson,2308,Hollywood News,3.5
359,"Jun 17, 2019",True,False,False,True,https://slate.com/culture/2019/06/toy-story-4-review-pixar-sequel.html,"It will send you out of the theater laughing, crying, and thinking all at once, an appropriate mix of responses for what I hope, out of love, will be our last minutes with a franchise that's given us so much.",2597782,POSITIVE,Dana Stevens,http://resizing.flixster.com/3Pyuo0Pqs3I9c3eOzMtcbWiQ6j8=/100x100/v1.YzsyMjM5O2o7MTkxNzA7MjA0ODsxMDA7MTAw,dana-stevens,419,Slate,
360,"Jun 17, 2019",True,False,False,False,https://film-bunker.com/2019/06/17/toy-story-4-review/,"If you see this as an epilogue to the series, it fits the description well, providing adequate footnotes to a story already so well-told...[this] is a film that we didn't think we needed, but I for one am happy with its existence.",2597777,POSITIVE,Ciaran Kerr,http://resizing.flixster.com/83ZUNH9x0BPOYjzt5YKPJaCAxUM=/128x128/v1.YzszMTg5O2o7MTkxNzA7MjA0ODszMDA7MzAw,ciaran-kerr,3288,Film Bunker,
361,"Jun 17, 2019",True,False,False,True,https://www.azcentral.com/story/entertainment/movies/billgoodykoontz/2019/06/15/review-toy-story-4-an-inessential-entry-in-brilliant-franchise/1441778001/,"The ""Toy Story"" saga felt fully complete without it, which makes this a movie that doesn't really need to exist, but whose existence doesn't diminish the whole, either.",2597736,POSITIVE,Bill Goodykoontz,http://resizing.flixster.com/5CcULoGGAqPYWYmVtn9TAMomoTI=/128x128/v1.YzsyNjI0O2c7MTkxNzA7MjA0ODsxNTA7MTUw,bill-goodykoontz,642,Arizona Republic,3.5/5
362,"Jun 17, 2019",True,False,False,True,https://www.screendaily.com/reviews/toy-story-4-review/5140256.article,"This sequel may not be as buoyant as previous chapters, but the filmmakers' continued commitment to honoring these characters -- and to understanding what is so universal about their quest to love and be loved -- is worth treasuring.",2597711,POSITIVE,Tim Grierson,http://resizing.flixster.com/fZHE6ZE7Nr6f92ZaOLSxhwWuN-I=/128x128/v1.YzsyNzM2O2c7MTkxNzA7MjA0ODsxNTA7MTUw,tim-grierson,1069,Screen International,
363,"Jun 16, 2019",True,False,False,False,https://www.flicks.co.nz/reviews/toy-story-4-lives-up-to-the-series-reputation/,Josh Cooley's direction keeps the pace sprightly and the voice cast and animators knock it out the park...,2597707,POSITIVE,Adam Fresco,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,adam-fresco,2339,Flicks.co.nz,4/5
364,"Jun 16, 2019",True,False,False,False,https://discussingfilm.net/2019/06/15/toy-story-4-review/,"Toy Story 4 is an utterly endearing joy, it had me cackling with laughter and sobbing with streams of tears.",2597693,POSITIVE,Ben Rolph,http://resizing.flixster.com/9OygwFCvd_a4KmHPPmCk1afN-EI=/128x128/v1.YzszMDc2O2o7MTkxNzA7MjA0ODszMDA7MzAw,ben-rolph,3156,Discussing Film,5/5
365,"Jun 16, 2019",True,False,False,False,https://www.eskimotv.net/articles/2019/06/16/toy-story-4-2019/,"Pixar once again proves they are able to create a film both kids and adults will enjoy. Toy Story 4 is heartfelt, comedic, and overall an entertaining and engaging experience!",2597687,POSITIVE,Jason Escamilla,http://resizing.flixster.com/FPjHx1zMAmToddrH-nUKD_hDblQ=/128x128/v1.YzszMzQ3O2o7MTkxNzA7MjA0ODszMDA7MzAw,jason-escamilla,3445,EskimoTV,A
366,"Jun 15, 2019",True,False,False,False,https://geeksofcolor.co/2019/06/15/toy-story-4-is-a-heartwarming-and-hilarious-addition-to-the-franchise-review/,"For his directorial debut, Josh Cooley did an amazing job of staying true to the legacy of the franchise while still adding new original ideas that felt authentic to the Toy Story lore.",2597655,POSITIVE,Dorian Parks,http://resizing.flixster.com/kUI-SQlQYSPe7ifKtEB2kBJ9U90=/128x128/v1.YzszMjE0O2o7MTkxNzA7MjA0ODszMDA7MzAw,dorian-parks,3033,Geeks of Color,
367,"Jun 15, 2019",True,False,False,False,https://www.youtube.com/watch?v=8xGO-GKVkZ0,Hilarious start-to-finish with emotional twinges...it's just great.,2597522,POSITIVE,Mark Ellis,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,mark-ellis,2453,Schmoes Know,4.5/5
368,"Jun 15, 2019",True,False,False,True,https://www.youtube.com/watch?v=tSqIU-pLPi0,There was never a dull moment...consistently entertaining and yet again another fantastic Toy Story movie.,2597520,POSITIVE,Chris Stuckmann,http://resizing.flixster.com/1lI8spibTb5he9itdUOGwIJVdW4=/128x128/v1.YzsyNTU1O2c7MTkxNzA7MjA0ODsxNTI7MTY4,chris-stuckmann,2676,ChrisStuckmann.com,A
369,"Jun 14, 2019",True,False,False,False,https://silverscreenriot.com/thematic-toy-story-4-puts-big-radical-ideas-over-big-radical-plot/,Woody's search for purpose can be taken as a meta-textual commentary on the film itself - how to stretch a franchise that's already ended perfectly into another dollar or billion?,2597419,POSITIVE,Matt Oakes,http://resizing.flixster.com/ZudtQ0reG_BdMeTaP64GtwKtf5k=/128x128/v1.YzszMTU0O2o7MTkxNzA7MjA0ODszMDA7MzAw,matt-oakes,3261,Silver Screen Riot,A-
370,"Jun 14, 2019",True,False,False,False,http://www.criticallyacclaimed.net/2019/06/witney-seibold-reviews-toy-story-4.html,"""Toy Story 4's"" sense of humor has also darkened by a few shades since the last go-round, leading to an overall, and very welcome, oddball sensibility. It's easily the funniest in the series.",2597381,POSITIVE,Witney Seibold,http://resizing.flixster.com/FDh-rLKV_8hEqnP7hphY-yT3hrA=/128x128/v1.YzszODAwO2o7MTkxNzA7MjA0ODsyMDA7MjAw,witney-seibold,2991,Critically Acclaimed,
371,"Jun 14, 2019",True,False,False,False,http://www.nightmarishconjurings.com/2019/06/14/nightmarish-detour-review-toy-story-4/,Toy Story 4 was the perfect way to wrap up one of the most successful and endearing franchises in history.,2597346,POSITIVE,Shannon McGrew,http://resizing.flixster.com/GD8sTMgyXiUVDqyd0dJUvEyzBVc=/128x128/v1.YzszMzgxO2o7MTkxNzA7MjA0ODszMDA7MzAw,shannon-mcgrew,3144,Nightmarish Conjurings,4/5
372,"Jun 14, 2019",True,False,False,False,https://screenzealots.com/2019/06/13/toy-story-4/,Toy Story 4 explodes with the very thing on which Pixar built its foundation: a goldmine of creativity.,2597265,POSITIVE,Louisa Moore,http://resizing.flixster.com/VZj4b1Z6oiQJEluvJTrYGmgN-kg=/128x128/v1.YzszMjIxO2o7MTkxNzA7MjA0ODszMDA7MzAw,louisa-moore,3320,Screen Zealots,4/5
373,"Jun 14, 2019",True,False,False,False,https://www.cbr.com/toy-story-4-review/,"The animation is stellar, as is the direction from Cooley. It's all well-produced, but is more focused on providing a pleasant send-off to the characters that helped to define Pixar than it is to telling a story that needed to be told.",2597223,POSITIVE,Brandon Zachary,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,brandon-zachary,1741,CBR,
374,"Jun 14, 2019",True,False,False,True,https://observer.com/2019/06/toy-story-4-2019-funniest-movie-tackles-meaning-of-life-review/,It bravely explores the essence of what it is that makes each of us matter beyond the functions we serve as workers or as members of a family.,2597193,POSITIVE,Oliver Jones,http://resizing.flixster.com/2y4R8G9s7lmR0bQgS3cwiJjhzTw=/128x128/v1.YzszNTc4O2o7MTkxNzA7MjA0ODsyMDU2OzIwNTY,oliver-jones,335,Observer,4/4
375,"Jun 14, 2019",True,False,False,False,https://www.hypable.com/toy-story-4-review/,Forky may be the purest thing in Toy Story 4.,2597153,POSITIVE,Shana O'Neil,http://resizing.flixster.com/OQDah92wwQ5yqzvWQZRONepDOpc=/128x128/v1.YzszMDc4O2o7MTkxNzA7MjA0ODszMDA7MzAw,shana-oneil,2837,Hypable,5/5
376,"Jun 14, 2019",True,False,False,False,https://moviesandshakers.com/toy-story-4/,"We all grew up with Woody, Buzz, Bo Peep and their buddies. The new characters are just as fun. They all show true emotion so well, that will tug at your heart and even draw a tear.",2597143,POSITIVE,Linda and Al Lerner,http://resizing.flixster.com/C_uD6-d1u1Bxcwm7P1EnFlYahQ4=/128x128/v1.YzszMzIyO2o7MTkxNzA7MjA0ODszMDA7MzAw,linda-and-al-lerner,3417,Movies and Shakers,
377,"Jun 14, 2019",True,False,False,False,https://weliveentertainment.com/welivefilm/toy-story-4-review-heartfelt-hilarious-addition-toy-story-franchise/,Toy Story 4 proves the Disney and Pixar still can go back to their roots and create some of the most stunningly beautiful and emotionally touching films that will bring joy to all ages.,2597068,POSITIVE,Ashley Menzel,http://resizing.flixster.com/d3OQs0yYWR31DLn2kpOvGSmygFQ=/128x128/v1.YzsyODExO2c7MTkxNzA7MjA0ODsxNTA7MTUw,ashley-menzel,2789,We Live Entertainment,
378,"Jun 14, 2019",True,False,False,False,http://nycmovieguru.com/june21st19.html#toystory4,"A rousing journey brimming with warmth, humor and humanism. It's one of the best animated films of the year.",2597057,POSITIVE,Avi Offer,http://resizing.flixster.com/xNUN7Jc2FbRfFLOe-ZzVP7YjBbs=/38x42/v1.YzsxODE3O2c7MTkxNzA7MjA0ODszODs0Mg,avi-offer,2162,NYC Movie Guru,9.21/10
379,"Jun 14, 2019",True,False,False,False,https://studentedge.org/article/movie-review-toy-story-4-plays-it-again,"Toy Story 4 is perfectly fine. Even good! [But] at the ripe old age of 24, Toy Story is suddenly what it never used to be: disposable.",2597055,POSITIVE,Simon Miraudo,http://resizing.flixster.com/bO4YQm88VS474hAukGySJwd0EqQ=/128x128/v1.YzszOTIzO2o7MTkxNzA7MjA0ODsxOTc3OzE5Nzc,simon-miraudo,2641,Student Edge,3.5/5
380,"Jun 14, 2019",True,False,False,False,https://nerdist.com/article/toy-story-4-review/,Toy Story 4 asks us to let it go.,2597051,POSITIVE,Michael Arbeiter,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,michael-arbeiter,2442,Nerdist,
381,"Jun 13, 2019",True,False,False,False,http://www.areelofonesown.com/home/2019/6/13/pixar-takes-the-franchise-to-infinity-and-beyond-yet-again-in-toy-story-4,One thing that's kept the Toy Story franchise so solid after so many installments is its commitment to whatever emotional crisis its beloved gang of sentient toys is facing.,2596951,POSITIVE,Andrea Thompson,http://resizing.flixster.com/c3PCYIaMp66yI-wPFbd91gAqDBk=/128x128/v1.YzszMjczO2c7MTkxNzA7MjA0ODsxNTA7MTUw,andrea-thompson,3374,A Reel of One's Own,
382,"Jun 13, 2019",True,False,False,False,https://www.thesun.co.uk/tvandshowbiz/9290259/toy-story-4-review-pixar-buzz-woody-kids-films/,"I don't think anything can surpass Toy Story 3 for emotional heft (If it didn't break you, you aren't human) so 4 wisely doesn't try. It makes up for it with laughs - lots of laughs.",2596928,POSITIVE,Jamie East,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jamie-east,1759,The Sun (UK),5/5
383,"Jun 13, 2019",True,False,False,False,https://www.dailymail.co.uk/tvshowbiz/article-7139029/BRIAN-VINER-reviews-Toy-Story-4.html,"Even if you don't emerge from Toy Story 4 feeling morally enriched, you'll surely have a spring in your step.",2596927,POSITIVE,Brian Viner,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,brian-viner,265,Daily Mail (UK),4/5
384,"Jun 13, 2019",True,False,False,False,http://www.awardsdaily.com/2019/06/13/woody-buzz-lightyear-and-friends-return-to-melt-hearts-in-toy-story-4/,Toy Story 4  is a film where you'll find your hearts feel warmer and your soul feels stronger. It is glorious.,2596911,POSITIVE,Jazz Tangcay,http://resizing.flixster.com/KRnbbv5cLorGqQxEx0dIHCHjSDQ=/128x128/v1.YzsyOTEzO2o7MTkxNzA7MjA0ODszNTA7MzUw,jazz-tangcay,3056,Awards Daily,
385,"Jun 13, 2019",True,False,False,True,https://www.theatlantic.com/entertainment/archive/2019/06/toy-story-4-review-forky/591583/,"If I had to get another Toy Story, this is about as strange and beguiling an entry as I could have hoped for.",2596908,POSITIVE,David Sims,http://resizing.flixster.com/JycjVzc6316U8775IVy8VS1v6UU=/128x128/v1.YzsyNjA3O2c7MTkxNzA7MjA0ODsxNTA7MTUw,david-sims,24,The Atlantic,
386,"Jun 13, 2019",True,False,False,False,https://consequenceofsound.net/2019/06/film-review-toy-story-4/,"While the novelty will never be the same as it was the first time 24 years ago, curiosity and invention continue to be displayed in full force in the Toy Story movies. How's this for praise: I left smiling. And that really counts, sometimes.",2596905,POSITIVE,Blake Goble,http://resizing.flixster.com/CdxiVPTRR9HS0Tq62D_iVaipdkk=/128x128/v1.YzsyNTAxO2c7MTkxNzA7MjA0ODsxNTI7MTY4,blake-goble,2610,Consequence,B+
387,"Jun 13, 2019",True,False,False,True,https://www.independent.co.uk/arts-entertainment/films/reviews/toy-story-4-review-woody-buzz-lightyear-tom-hanks-forky-disney-keanu-reeves-a8957001.html,It takes some kind of genius for the Pixar animators to give such a searing emotional charge to a story in which one of the main characters is a single use plastic spork retrieved from the trash.,2596897,POSITIVE,Geoffrey Macnab,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,geoffrey-macnab,691,Independent (UK),5/5
